"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15"
0.00553476583450436;6.11699184001945e-05;4.60802124374964;2.94476743368465e-06;0.00154110379120861;0.000807821211746419;1.10740713806313e-11;3.13022959059772e-07;4.94226449248121e-10;3.5904878925677e-07;8.70458588981987e-20;1.02778213955729e-12;2.78020695408318e-20;2.25345832466761e-17;7.05494779550075e-23
1.04552257984102;7.43918507840858e-05;5.99812853922011;1.60873787787047e-06;0.000772967784467862;0.00040391081574383;5.53826465646531e-12;1.56511479529887e-07;9.65184103908198e-07;1.79525788113506e-07;4.52147457858066e-20;5.17910615086714e-13;2.22750202243262e-20;1.12674690342262e-17;1.18151627510067e-19
1.34312655868487;0.000441538455091159;3.99875266466758;4.83958740861167e-05;0.000515311856484738;0.000272402069517765;4.62605554722519e-12;1.0434098635326e-07;6.43456276072285e-07;0.00269607011447525;1.37313933689846e-14;3.51095398618119e-13;1.72864325043078e-11;7.68588355230265e-18;7.87794339293642e-20
1.04004073442915;0.000331242946808358;2.99906450410963;1.13815607941187;0.000398416345738592;0.00020516418666621;2.01792799550804e-08;7.82557398575219e-08;4.82599251899927e-07;0.00202205258592224;5.16409353486951e-12;2.67154442079063e-13;1.68102656209016e-11;6.33138757924866e-18;6.10153756969222e-08
0.856655976441809;0.438885529214749;2.39929755770602;0.910531111769562;0.000319624309658714;0.000164131350811941;1.61434973634651e-08;6.26046209212935e-08;3.86079402338136e-07;0.00161764206873783;3.99735877975249e-11;1.63134409073996e-10;1.34482754736471e-11;2.10045301613386e-17;4.88123016007882e-08
0.867005388982036;0.365751861244267;1.99941464304071;0.758775932540654;0.000266353591383138;0.000136776126016869;8.70182286517931e-05;5.21717527909868e-08;3.21732864334902e-07;0.00134803505728154;3.62148057809385e-11;4.09335435125432e-10;1.42977740103044e-11;1.76121854797321e-17;4.06769180288914e-08
0.744084996878419;0.313502157679462;1.724404527438;0.650379371323502;0.000228303717963124;0.000121460823972453;7.46340298671222e-05;4.47186452770775e-08;2.75776970453474e-07;0.00115545862053724;3.10412621015908e-11;1.2304181280041e-08;1.22552593910341e-11;4.00769070808796e-16;6.81566684704056e-07
0.97709783623058;0.281510386544636;1.52166342775868;0.569082702491525;0.000495669656811672;0.000106278220978171;6.53848934202817e-05;1.93126164195445e-05;2.41306095027638e-07;0.00101102629308563;2.73896415851012e-11;1.07661586200359e-08;3.99628276915755e-10;2.45628231700873e-13;3.0653346580412e-06
0.868544015704426;0.25469778626719;1.39651067561061;0.505851295038223;0.000448739316955201;0.00941482747430236;5.86937933887342e-05;1.71667701507064e-05;2.14494306691234e-07;0.000898690047916141;2.45838415766635e-11;9.56994728285007e-09;3.55226517668917e-10;2.18336205956332e-13;2.72474191825885e-06
0.781891827878385;0.229228456572948;1.94864204353384;0.4552665681456;0.000403865385270634;0.00847339948912391;5.45628028247717e-05;1.54500931356475e-05;1.93044876025932e-07;0.00080882185462645;2.21256589855719e-11;8.61296204286734e-09;3.19703865902025e-10;1.96502585366768e-13;2.45226772643297e-06
0.713227587954115;0.209206776548294;1.77150446383016;0.413878698434594;0.00036736481433283;0.00770309062232628;4.96025482925428e-05;1.4045547009186e-05;1.75499871112979e-07;0.000735292645586759;2.01142354415022e-11;7.82996558434869e-09;2.90639878093077e-10;1.78638714084311e-13;2.22933429675725e-06
0.653960375463923;0.341459974959635;1.62389821795836;0.379388806900825;0.0003414440921713;0.0070611779948473;4.5469575987323e-05;1.28750854399534e-05;1.61452936782503e-07;0.000680708881924117;1.84412117180098e-11;4.31825158948823e-08;2.66419888251987e-10;1.70438633127892e-13;2.04355643869417e-06
0.780331519633358;0.319294910425099;1.63763176470474;0.350205052523961;0.000315187685232894;0.00651801238853495;8.14307709344758e-05;1.18846942522755e-05;1.49201670728449e-07;0.000628346667952433;1.70242430305432e-11;3.98607839029683e-08;2.45926050835995e-10;1.57327969050477e-13;1.88635978956738e-06
0.969081873471054;0.381865987632506;1.75663134879407;0.325190428437296;0.00231035593518285;0.0491928853037267;7.56143977617774e-05;1.11868976769331e-05;1.3854442939112e-07;0.000583465577552844;4.45318751088248e-11;3.70135850527563e-08;2.28359907184973e-10;1.46097595180123e-13;1.75161980459828e-06
1.15479197933028;0.356408291000181;1.63961761585619;0.303511761254162;0.0022093585299246;0.0459133596168199;7.29617432638583e-05;1.04411044984722e-05;0.00424459004003448;0.000634379238628025;4.15630991023483e-11;3.45471152993867e-08;2.13135914261765e-10;1.36357946247701e-13;1.63484627234607e-06
1.33019866622931;1.09978438380306;1.53714216251355;0.285098733188532;0.00207127362246408;0.0430437754128786;0.00013405519841702;9.78981594053497e-06;0.00397930316253233;0.00149068744999647;3.8965405551627e-11;3.23879205931795e-08;1.99814919620405e-10;1.2783557687701e-13;1.53266838357447e-06
1.32858031743485;1.03542400226117;1.44672315622516;0.268693314058735;0.0019496799967538;0.0405117890027371;0.000148027966158739;9.2139444148072e-06;0.00374522650591278;0.00140299995303999;3.67588771612573e-11;3.04827487958398e-08;8.10381520799124e-06;1.2031713175475e-13;1.4425114198348e-06
1.40570956409039;0.983741718177257;1.36689004550063;0.253777757610094;0.00184175036852129;0.0382628089415762;0.000139804516122263;8.82442337149296e-06;0.00353715836669559;0.00132505551120477;1.26477849571817e-10;2.87892627521381e-08;5.44426668100748e-05;1.13632846657264e-13;1.36237189651064e-06
