"sobol";"halton";"pseudo"
"-0.999";107.715925373136;0.0359702619917709;0.32075355919787
"-0.998";53.0432990390001;0.0897565391800361;0.424877716194316
"-0.997";35.0123646680763;0.559142215854674;0.0382271153793268
"-0.996";26.0624740404783;0.176626631179219;3.11749404692326
"-0.995";20.7282400313374;3.84026207951917;0.228328330097458
"-0.994";17.1919730608809;0.0187551517491068;0.109369487591157
"-0.993";14.6775502632926;0.0648971738905226;0.188957096085458
"-0.992";12.7987660444626;0.0614103241680576;0.52736047728401
"-0.991";11.3421010570944;0.116908381078023;0.0395412224686665
"-0.99";10.1799985394966;0.125549396180085;0.312501922443715
"-0.989";9.23157922443317;0.127794435545069;0.0422070805151197
"-0.988";8.44307941431968;0.0331742604560702;0.0249467796246484
"-0.987";7.7773620683627;0.16695581876059;0.0928911400853093
"-0.986";7.20794709001267;0.26356213698397;0.27186665539895
"-0.985";6.71544238140422;0.0870356298113015;0.142927081781845
"-0.984";6.28532018457117;0.0418293435906717;3.69406721355377
"-0.983";5.90648195550748;0.0860676668009877;0.149089190633441
"-0.982";5.57030357117516;0.069587221042146;0.0443337617720769
"-0.981";5.26998305185892;0.0502251900330868;0.0986264913789894
"-0.98";5.00008445319311;0.142816098412312;0.576900057505426
"-0.979";4.75621228981945;0.0978608513711634;0.143417625291602
"-0.978";4.53477483091621;0.0394667682189995;0.0625516152686217
"-0.977";4.33280915928575;0.553824267651186;0.0841221981686938
"-0.976";4.14784995485679;0.202768600847502;0.0568715198627671
"-0.975";3.9778297530884;0.11898003612058;1.4437611805417
"-0.974";3.82100220602065;0.0972818327152371;0.038520170004216
"-0.973";3.67588238734585;0.0252737928350941;0.166620083253271
"-0.972";3.54119988616433;0.0290465142922894;0.0621062585490521
"-0.971";3.41586160760727;0.0536205406136014;0.455448003973847
"-0.97";3.29892201948223;0.229987243159208;0.172602516486814
"-0.969";3.18955916658703;0.0253762716848378;0.0717300561800572
"-0.968";3.0870551930418;0.0485662722653853;0.0510060382007168
"-0.967";2.99078041761225;0.0345694285267593;0.0395226051239132
"-0.966";2.90018023111823;0.367724492714529;0.0451260960584161
"-0.965";2.81476425163833;0.0261537100833073;0.060936581125049
"-0.964";2.73409729829535;0.0264730465315933;0.025893435433925
"-0.963";2.6577918391483;0.058148953261403;0.0938756260141031
"-0.962";2.58550164109162;0.041532526411047;0.077547748820886
"-0.961";2.51691640538949;0.0511261078944542;0.257211634219713
"-0.96";2.4517572157034;0.555234907565779;0.0563154189326596
"-0.959";2.38977265924092;0.0147227202866823;0.0188277290838794
"-0.958";2.3307355082085;0.328379927793895;0.0343244016095119
"-0.957";2.27443986976154;0.050584463735484;0.0865711317305845
"-0.956";2.22069872936798;0.027768550416947;0.150184071556243
"-0.955";2.16934182588443;0.0200360385169426;0.084504081350453
"-0.954";2.12021380741202;0.10604684696166;0.018472526981735
"-0.953";2.07317262570591;0.0419566223408947;0.328198529772693
"-0.952";2.02808813398623;0.0253291893123166;0.123584422982459
"-0.951";1.98484085877193;0.153122973971914;0.301690755939148
"-0.95";1.94332092109127;0.0530169589732048;0.102842836839108
"-0.949";1.90342708631856;0.0492919422652669;0.0140278282518803
"-0.948";1.86506592510527;0.0289823103085759;0.0231924698145704
"-0.947";1.82815107054423;0.0802795572560097;0.0451299187115722
"-0.946";1.7926025589288;0.0334592601688383;0.0139048694414903
"-0.945";1.75834624332587;0.0280763808278464;0.0467388109832692
"-0.944";1.72531327073884;0.0147309634971281;0.0329844929281961
"-0.943";1.69343961494601;0.0840047400363621;0.142022081276329
"-0.942";1.66266565820434;0.0395294929463263;0.0647879568536374
"-0.941";1.63293581594345;2.72166017577262;0.05638792308692
"-0.94";1.60419819936777;0.613147427764836;0.0379034667492763
"-0.939";1.57640431156013;0.156131390360331;0.0493476565351555
"-0.938";1.54950877325559;0.0517578523985106;0.135161700511788
"-0.937";1.52346907494806;0.0493591004314108;0.0451817225527094
"-0.936";1.49824535241402;0.100216989118767;0.0401424792854503
"-0.935";1.47380018310227;0.0224697261483961;0.0282816191633564
"-0.934";1.45009840115116;0.0151432809284466;0.0792757935885773
"-0.933";1.4271069290662;0.0196770544533764;0.0803497811081103
"-0.932";1.40479462432493;0.0391329500801604;0.0367917184656403
"-0.931";1.38313213937984;0.0281986215003583;0.0395857010394347
"-0.93";1.36209179370692;0.016164125384475;0.0347727131911929
"-0.929";1.3416474567017;0.124469674253247;0.0407252562951779
"-0.928";1.32177444035945;0.0366859660761135;0.0378670803893327
"-0.927";1.30244940079418;0.0847649551366286;0.200293646305775
"-0.926";1.28365024775421;0.0239956818125154;0.0374817131404756
"-0.925";1.26535606138316;0.0173253347590025;0.606869227848023
"-0.924";1.24754701555506;0.0362569720660253;0.0359385398278637
"-0.923";1.23020430718257;0.0847987644651804;0.0489848831638751
"-0.922";1.21331009095975;0.0276098866605098;0.120020112793473
"-0.921";1.19684741905576;0.0200774248200207;0.0660246479324805
"-0.92";1.1808001853247;0.0387584084039949;0.0358991494560751
"-0.919";1.16515307363995;0.0297982494006157;0.0612914059326712
"-0.918";1.14989151000013;0.123293959711632;0.0731613762458329
"-0.917";1.13500161808786;0.0405160919945182;0.0297303130127852
"-0.916";1.12047017799308;0.0705163204493554;0.0715271437691145
"-0.915";1.10628458784006;0.0508952016559366;0.0580054795713024
"-0.914";1.09243282808166;0.0200668828193483;0.0293327000677954
"-0.913";1.07890342824604;0.0316686393561571;0.0310096807872232
"-0.912";1.06568543594104;0.0323265136176273;0.0577872152710958
"-0.911";1.05276838793847;0.0199564140240309;0.043103977456642
"-0.91";1.040142283177;0.0113716340016611;0.0483186585680342
"-0.909";1.02779755753612;0.0187133670190078;0.894279606206453
"-0.908";1.01572506024673;0.0384185572119331;0.0328799644396473
"-0.907";1.00391603181545;0.0310361929109416;0.0723631878414927
"-0.906";0.992362083350167;0.0451072318011005;0.0337758829505133
"-0.905";0.981055177183942;0.0260614354637469;0.26418105615472
"-0.904";0.969987608702855;0.0184079279326461;0.0450922338231341
"-0.903";0.95915198929123;0.0259896182397645;0.0194085404355432
"-0.902";0.948541230314723;0.0348803589989397;0.0292833917900692
"-0.901";0.938148528068189;0.0229860739256838;0.0334987020766326
"-0.9";0.927967349621072;0.0113850551010463;0.0248578451717304
"-0.899";0.917991419498398;0.0233854401100454;0.16272688124819
"-0.898";0.908214707140301;0.0222361752791568;0.0676990016166193
"-0.897";0.89863141508741;0.0482062550084428;0.101399210156767
"-0.896";0.889235967843514;0.546043345002773;0.0302336306320206
"-0.895";0.880023001370559;0.0170817303935929;1.82880973234023
"-0.894";0.870987353174483;0.0940360856583867;0.0455698220942609
"-0.893";0.862124052943392;0.0161058232002999;0.0672846595065304
"-0.892";0.853428313702539;0.652602027280275;0.0533029763464983
"-0.891";0.844895523453063;0.0781402173550482;0.0289775485185314
"-0.89";0.836521237263899;0.0609785602813805;0.0397904633959352
"-0.889";0.828301169788449;0.0150571927260502;0.0457410345647994
"-0.888";0.820231188179622;0.028684249105855;0.0399217547603028
"-0.887";0.812307305378713;0.068194408577566;0.037904067742681
"-0.886";0.804525673755308;0.0367788501488413;0.0266256519710777
"-0.885";0.796882579076984;0.125992633258471;0.41409309758617
"-0.884";0.789374434789002;0.015020507874268;0.0862744601749404
"-0.883";0.7819977765856;0.0234947165164174;0.116833719210965
"-0.882";0.774749257255652;0.0166209057401352;0.0242141781996228
"-0.881";0.767625641786682;0.0245739303831289;0.104071027735819
