"sobol";"halton";"pseudo"
"-0.942";0.0471125191225649;0.0162252375487502;0.153649167092331
"-0.941";0.046336398769377;0.0219930043177607;0.0178344822808994
"-0.94";0.045584347060155;0.0943854563235767;0.014164028942524
"-0.939";0.0448551798762626;0.0117344412290741;0.352894352623718
"-0.938";0.0441477973933422;0.0183541271572331;0.0964711321887864
"-0.937";0.0434611765385295;0.0202495651344543;0.018690731074288
"-0.936";0.0427943642163811;0.0125690007797635;0.0147507575224398
"-0.935";0.0421464712182405;0.0189447170015183;0.00851669763271324
"-0.934";0.0415166667398994;0.0155762637652949;0.019132770114421
"-0.933";0.040904173441266;0.0268518058255756;0.0543112031999067
"-0.932";0.0403082629894773;0.0254731283705545;0.127079212813618
"-0.931";0.0397282520336717;0.0194110829955437;0.021076950845231
"-0.93";0.0391634985655673;0.0106414722527573;0.0546811940781651
"-0.929";0.0386133986252124;0.0461153556489456;0.0322670311894705
"-0.928";0.0380773833158458;0.0209668048897929;0.0846257311212394
"-0.927";0.0375549160958551;0.0239181827708246;0.0452564472338649
"-0.926";0.0370454903193571;0.0194924164084155;0.0341152135691221
"-0.925";0.0365486270000806;0.0829740156639773;0.0155257203144098
"-0.924";0.0360638727759868;0.00837445008971133;0.00925252613034505
"-0.923";0.0355907980545218;0.0214628923253533;0.0343480315788125
"-0.922";0.0351289953205588;0.0814912856195361;0.0292750822196557
"-0.921";0.0346780775910109;0.0313434865403975;0.0505457472047297
"-0.92";0.0342376770017956;0.0135817129671517;0.016623694756111
"-0.919";0.033807443514343;0.0092394499547917;0.0747848375912473
"-0.918";0.0333870437301857;0.0153951080610198;0.047743823590602
"-0.917";0.0329761598033542;0.0206166889471434;0.0251825799103563
"-0.916";0.0325744884413694;0.00667477888652165;0.0294383005779522
"-0.915";0.032181739986565;0.0138490928545948;0.0127267859068793
"-0.914";0.0317976375703133;0.0730964378095671;0.0468655697833885
"-0.913";0.0314219163334829;0.017020894924836;0.0268291668514819
"-0.912";0.031054322707121;0.0274513150803037;0.0126334110155625
"-0.911";0.0306946137479555;0.00935783963600283;0.0682291737673005
"-0.91";0.0303425565238437;0.0780819342716145;0.0706966316032345
"-0.909";0.0299979275447741;0.0286713833754043;0.0299154512520487
"-0.908";0.0296605122354536;0.0126573345429725;0.0293017325994459
"-0.907";0.0293301044458989;0.0403518798169653;0.0271630097079907
"-0.906";0.029006505996789;0.0163366717534586;0.0252638436365771
"-0.905";0.0286895262566501;0.00914069270984628;0.0216663611776698
"-0.904";0.0283789817482145;0.0121375754045824;0.0183623546858744
"-0.903";0.0280746957815472;0.00938164578480399;0.0543152648102239
"-0.902";0.0277764981117569;0.0192722380256433;0.0136361934300312
"-0.901";0.0274842246193062;0.128540487653029;0.0101045227765985
"-0.9";0.0271977170111195;0.0142773848363884;0.0167637593206093
"-0.899";0.0269168225408489;0.0352563409894664;0.0894630466799809
"-0.898";0.0266413937468046;0.0276700865406015;0.0156385526509728
"-0.897";0.0263712882061891;0.0273955223528854;0.0238143223257195
"-0.896";0.026106368304395;0.0196764322795932;0.0351825676782227
"-0.895";0.0258465010182331;0.00675678942489432;0.0118219456626145
"-0.894";0.0255915577120557;0.0134515578500379;0.0245026047503913
"-0.893";0.0253414139458287;0.0204362056551702;0.0314734042094642
"-0.892";0.0250959492942865;0.00678361220356136;0.0131867448410008
"-0.891";0.0248550471763746;0.0147858145909469;0.105284910620069
"-0.89";0.0246185946942536;0.00796612601916035;0.0130982782139979
"-0.889";0.0243864824811954;0.00891307916401007;0.0130305225089639
"-0.888";0.0241586045577588;0.00993428305758647;0.0724947857183486
"-0.887";0.0239348581956802;0.0223263951593646;0.0234051964887855
"-0.886";0.0237151437889588;0.0206330509998687;0.0278069657725431
"-0.885";0.0234993647316611;0.00992010204820791;0.0189064953780588
"-0.884";0.0232874273020007;0.0106564892316099;0.0203500838928882
"-0.883";0.0230792405522887;0.00915745521932029;0.112250203107062
"-0.882";0.0228747162043792;0.00626755516288843;0.0161034538443928
"-0.881";0.0226737685502613;0.00688015594547921;0.0242069059985284
"-0.88";0.022476314357478;0.00902014217501565;0.0172745993124995
"-0.879";0.0222822727790746;0.0135521368258576;0.015841957424162
"-0.878";0.0220915652678003;0.0157558169043286;0.00905896509472923
"-0.877";0.0219041154943083;0.00756567337847365;0.210783327602051
"-0.876";0.0217198492691179;0.00896995408351064;0.0116135262390375
"-0.875";0.0215386944681168;0.0110311278697495;0.0211062004605788
"-0.874";0.0213605809614006;0.00747386632956552;0.013880725325604
"-0.873";0.021185440545258;0.0155525576106781;0.0316408463978379
"-0.872";0.0210132068771252;0.00628660423843637;0.0101768671447488
"-0.871";0.0208438154133433;0.0222824937854939;0.0222591415403238
"-0.87";0.0206772033495652;0.00992870902843444;0.0263018231977153
"-0.869";0.0205133095636686;0.0106093353499015;0.00734631367560856
"-0.868";0.0203520745610398;0.0142165531128899;0.0155804334659312
"-0.867";0.0201934404221034;0.0151119065808621;0.0127901250673751
"-0.866";0.0200373507519802;0.038434642995612;0.0153864119464902
"-0.865";0.0198837506321637;0.0058511788324246;0.0184449474118611
"-0.864";0.0197325865741114;0.0660586451293906;0.0282174940170493
"-0.863";0.0195838064746561;0.0251791221947715;0.0185736734284235
"-0.862";0.0194373595731436;0.00761651185171369;0.0162275596077632
"-0.861";0.0192931964102151;0.0101877374284685;0.0132889628135135
"-0.86";0.0191512687881524;0.0044061908621262;0.0187080096208394
"-0.859";0.0190115297327111;0.0468943867539789;0.0111913531960399
"-0.858";0.0188739334563712;0.0051620225042181;0.0103504415720635
"-0.857";0.0187384353229397;0.0288253693286263;0.0510289948918771
"-0.856";0.01860499181344;0.0137942913098037;0.026175093527986
"-0.855";0.0184735604932321;0.0162658302623645;0.0157435937278908
"-0.854";0.0183440999803054;0.00933821141327292;0.0309167515633408
"-0.853";0.0182165699146929;0.00914810615850408;0.0151709854371846
"-0.852";0.0180909309289567;0.0121407828770528;0.0190261247062163
"-0.851";0.0179671446196981;0.0192420606737928;0.0161529820413973
"-0.85";0.0178451735200474;0.0257871606064526;0.0267433230655813
"-0.849";0.0177249810730917;0.013992688364597;0.0415484111612464
"-0.848";0.017606531606202;0.00451698338670624;0.0574571588224202
"-0.847";0.0174897903062194;0.00279418539937918;0.0186864733203224
"-0.846";0.0173747231954674;0.0133995647035786;0.0252030202945513
"-0.845";0.0172612971085552;0.0174629667576901;0.100404930867327
"-0.844";0.0171494796699393;0.0180188560601557;0.0121586814940778
"-0.843";0.0170392392722141;0.00637497640309617;0.0437343663251829
"-0.842";0.0169305450551021;0.00646984948391472;0.0147766377451617
"-0.841";0.0168233668851154;0.00877341131231639;0.00738381383415394
"-0.84";0.0167176753358639;0.0270489408865622;0.0217340761461533
"-0.839";0.0166134416689831;0.0115994775032696;0.0346851167492841
"-0.838";0.01651063781566;0.00810113082736724;0.0330980224882174
"-0.837";0.0164092363587328;0.00594015519130333;0.0413871695353764
"-0.836";0.0163092105153439;0.0166477191562257;0.14576232294456
"-0.835";0.0162105341201249;0.0132115278232491;0.0350439953645803
"-0.834";0.0161131816088946;0.00557025039258892;0.0191839227898469
"-0.833";0.0160171280028508;0.00777501213782008;0.00909442437119488
"-0.832";0.0159223488932383;0.0124873103618682;0.0137590359604346
"-0.831";0.0158288204264761;0.0116026216880886;0.0452419597027245
"-0.83";0.0157365192897271;0.0131779916870593;0.0452798920258663
"-0.829";0.0156454226968953;0.00674559188210151;0.237163312934213
"-0.828";0.0155555083750348;0.00604006544062295;0.029566125286032
"-0.827";0.0154667545511568;0.00756016254997409;0.0233500457770476
"-0.826";0.0153791399394209;0.00687213975851956;0.0289260083008917
"-0.825";0.0152926437286979;0.00652224628462228;0.0107410938238435
"-0.824";0.0152072455704899;0.00547397052963565;0.018923257673564
"-0.823";0.0151229255671986;0.00751257397070652;0.0164640526291255
"-0.822";0.0150396642607269;0.014993148233531;0.022690550522173
"-0.821";0.0149574426214054;0.0108858088282728;0.0245026930935423
"-0.82";0.0148762420372318;0.00812302525600527;0.0130205186640436
"-0.819";0.0147960443034127;0.003424793952117;0.0368015193110015
"-0.818";0.0147168316121998;0.0077018408996776;0.0279121739614394
"-0.817";0.0146385865430083;0.00521468085828778;0.0332850797360079
"-0.816";0.014561292052811;0.0294168082355004;0.027528746798501
"-0.815";0.0144849314667978;0.0577428014516198;0.0151407129861157
"-0.814";0.014409488469293;0.00798494731969642;0.038169762072897
"-0.813";0.0143349470949215;0.0113312914579776;0.015257078985086
"-0.812";0.0142612917200172;0.00840241126729115;0.017023331989003
"-0.811";0.0141885070542653;0.00613949463380014;0.0157732429387177
"-0.81";0.0141165781325714;0.00470266019351218;0.0128740412476055
"-0.809";0.0140454903071506;0.0186004277644087;0.0304943495045787
"-0.808";0.0139752292398301;0.0300988756919574;0.0970954830055054
"-0.807";0.0139057808945582;0.00913076762423428;0.0358733184974027
"-0.806";0.0138371315301146;0.00980713220578268;0.0152516359421235
"-0.805";0.0137692676930137;0.00642929031469526;0.0100470280785629
"-0.804";0.0137021762105989;0.00616011444534872;0.00893667057604731
"-0.803";0.0136358441843177;0.00614420810988077;0.00772924123177952
"-0.802";0.0135702589831763;0.00607055259190028;0.0246118174864498
"-0.801";0.0135054082373657;0.00402953779298005;0.0339086537027579
"-0.8";0.0134412798320554;0.0109897055915793;0.0269619283868032
"-0.799";0.0133778619013503;0.00580640799992614;0.0101315163381519
"-0.798";0.0133151428224043;0.0116470017731185;0.0181727512957962
"-0.797";0.0132531112096886;0.0107486208697254;0.00893710762255309
"-0.796";0.0131917559094074;0.0167442262385825;0.0157908979655705
"-0.795";0.0131310659940594;0.00751196641181343;0.0115537997900642
"-0.794";0.0130710307571393;0.0068636233364483;0.0185002909630952
"-0.793";0.0130116397079758;0.00661912411722086;0.0104995014384974
"-0.792";0.0129528825667024;0.00992986273599901;0.0170018543764735
"-0.791";0.0128947492593567;0.00822687806641139;0.0123562893373362
"-0.79";0.0128372299131058;0.00669663773216133;0.275720438152309
"-0.789";0.0127803148515928;0.00719608858005031;0.0473204445764681
"-0.788";0.0127239945904016;0.00952515836652973;0.0660128380542276
"-0.787";0.0126682598326376;0.00658787530975551;0.0174531821695843
"-0.786";0.0126131014646193;0.0097633413586293;0.0219464052943718
"-0.785";0.0125585105516795;0.011715136436342;0.0259813283470733
"-0.784";0.0125044783340722;0.00587408558247153;0.012808127997887
"-0.783";0.0124509962229817;0.0108313872255814;0.0146105105066058
"-0.782";0.0123980557966331;0.00406839236387011;0.0174099033667368
"-0.781";0.0123456487964992;0.00725024793207609;0.0117655450248751
"-0.78";0.0122937671236025;0.0062662787998625;0.0274641945717727
"-0.779";0.0122424028349091;0.00870662789823812;0.00937656590382275
"-0.778";0.012191548139813;0.0124246754450858;0.0177144738215141
"-0.777";0.0121411953967068;0.0027876601473262;0.0224573722987631
"-0.776";0.0120913371096381;0.00928921806158375;0.0141438955866426
"-0.775";0.0120419659250478;0.00605960677999632;0.0417428858034367
"-0.774";0.0119930746285898;0.00671848841203755;0.00565436056463738
"-0.773";0.011944656142028;0.0185090839222681;0.0328326922079282
"-0.772";0.0118967035202102;0.00354014917795797;0.00674894624443488
"-0.771";0.0118492099481161;0.0357966717569497;0.0107744393900103
"-0.77";0.0118021687379775;0.00441810011362384;0.037497745485403
"-0.769";0.0117555733264687;0.00862503741292969;0.0193149808772661
"-0.768";0.0117094172719656;0.0118742017257456;0.0233242793327603
"-0.767";0.0116636942518714;0.0524444546331105;0.0180269353821574
"-0.766";0.0116183980600072;0.00848531976160146;0.0123152532660077
"-0.765";0.0115735226040661;0.00517832018043158;0.0156749282890864
"-0.764";0.0115290619031288;0.00637784596068511;0.0141783329573025
"-0.763";0.0114850100852388;0.00939813615694645;0.0118284114682298
"-0.762";0.0114413613850366;0.00605000578250188;0.00931415112597937
"-0.761";0.0113981101414507;0.0129160438912824;0.0323696731783537
"-0.76";0.0113552507954439;0.00871226949555335;0.0110884691087528
"-0.759";0.0113127778878138;0.00322955913021391;0.00813136191313621
"-0.758";0.0112706860570456;0.00724412361582613;0.0213080976230388
"-0.757";0.0112289700372169;0.0084838149258495;0.0104434922418834
"-0.756";0.0111876246559515;0.00625435119047616;0.146324382057206
"-0.755";0.0111466448324231;0.00692140668571844;0.0143939591480208
"-0.754";0.0111060255754049;0.00792774978431608;0.0151779275178446
"-0.753";0.0110657619813671;0.00829500861007183;0.015991161785576
"-0.752";0.0110258492326184;0.00599161560955088;0.0153551940334787
"-0.751";0.0109862825954915;0.00826382896032575;0.016887136687819
"-0.75";0.0109470574185721;0.00684764620093882;0.0184955804261164
"-0.749";0.0109081691309685;0.00706159286650202;0.0130121388061387
"-0.748";0.0108696132406232;0.00375188493437051;0.00953625996294275
"-0.747";0.010831385332663;0.00665968201406285;0.00979577685532764
"-0.746";0.0107934810677883;0.00522832646402118;0.0876174537718825
"-0.745";0.0107558961807001;0.0101414999658023;0.01560340140307
"-0.744";0.0107186264785635;0.0133099647279549;0.0133921913376865
"-0.743";0.0106816678395072;0.00746912875433621;0.0126750909348722
"-0.742";0.0106450162111577;0.0110225711944335;0.0381526919106941
"-0.741";0.0106086676092081;0.00460902265114995;0.00567534878445383
"-0.74";0.0105726181160191;0.00204903782044677;0.038445587740567
"-0.739";0.0105368638792533;0.0115312903952962;0.0123410911562255
"-0.738";0.0105014011105408;0.0163837251637509;0.00909312268925894
"-0.737";0.0104662260841753;0.00521439186797655;0.00857067519244757
"-0.736";0.0104313351358404;0.00735539619590674;0.015564831600908
"-0.735";0.0103967246613654;0.0279697442275145;0.0185504824376124
"-0.734";0.0103623911155094;0.00331026122055065;0.0303464592567798
"-0.733";0.010328331010773;0.00824621461692997;0.00970591789407447
"-0.732";0.0102945409162381;0.00517601753282557;0.0607369221897096
"-0.731";0.0102610174564329;0.00775113645627737;0.0242536206886293
"-0.73";0.0102277573102239;0.00385120282692643;0.00891889696605451
"-0.729";0.0101947572097324;0.00502289868441859;0.0168356689176082
"-0.728";0.0101620139392757;0.0113647594400669;0.051782612258472
"-0.727";0.010129524334333;0.00523480497164361;0.0253995574897637
"-0.726";0.0100972852805333;0.0745924529879978;0.213409419523475
"-0.725";0.0100652937126676;0.0165128157673856;0.0586298751208193
"-0.724";0.0100335466137228;0.0055425543130085;0.0119181113967658
"-0.723";0.0100020410139367;0.00582614373246257;0.00432149185737586
"-0.722";0.0099707739898755;0.00481403982338783;0.0127137996419224
"-0.721";0.00993974266353076;0.00970341417556118;0.0206602494026998
"-0.72";0.00990894420143755;0.00616454251450745;0.0117604818284282
"-0.719";0.00987837581381164;0.0062099723940132;0.0315711023358782
"-0.718";0.00984803475370628;0.00651878138849246;0.0105052890474442
"-0.717";0.00981791831618756;0.00655383005746255;0.00663578015879909
"-0.716";0.00978802383752827;0.00546279633416816;0.0303493252323961
"-0.715";0.00975834869441947;0.00351270198257503;0.0191419421474964
"-0.714";0.00972889030319962;0.044505404426178;0.0437883410903369
"-0.713";0.00969964611910073;0.00553038836499495;0.011034324415692
"-0.712";0.00967061363551109;0.00758028774678807;0.00964427630087442
"-0.711";0.00964179038325434;0.0148334250908976;0.00859519424584627
"-0.71";0.00961317392988418;0.006235758487714;0.0258917617127567
"-0.709";0.0095847618789948;0.00876348239589337;0.00919934052485527
"-0.708";0.0095565518695462;0.00727049329649429;0.0114884455857355
"-0.707";0.00952854157520435;0.00607774065627544;0.0198915989810024
"-0.706";0.00950072870369571;0.0149226733446473;0.0274327599112786
"-0.705";0.00947311099617585;0.00788267289348664;0.0082640286608969
"-0.704";0.00944568622661167;0.0200758482824557;0.00803688995558942
"-0.703";0.00941845220117713;0.114552144335927;0.0153589909055151
"-0.702";0.00939140675766198;0.00506235317938063;0.00561178613183967
"-0.701";0.00936454776489329;0.00300157360308325;0.0114273236020345
"-0.7";0.00933787312216947;0.00380855624342699;0.00412961705497776
"-0.699";0.0093113807587064;0.00762665961607477;0.00832745684635497
"-0.698";0.00928506863309547;0.0794595220543384;0.019924825951871
"-0.697";0.0092589347327733;0.00671601283894604;0.0157771879745647
"-0.696";0.00923297707350267;0.00795484550519;0.00656672227378329
"-0.695";0.00920719369886466;0.0170212259595279;0.018018601920049
"-0.694";0.00918158267976145;0.0270635120934342;0.0255842404788517
"-0.693";0.00915614211392985;0.00547240665832213;0.0070787457611313
"-0.692";0.00913087012546499;0.00523806093981455;0.00842104699036684
"-0.691";0.00910576486435426;0.0143861134026326;0.0249915486177033
"-0.69";0.00908082450602086;0.00463049202938924;0.0152923096035947
"-0.689";0.00905604725087719;0.0077082074968503;0.0151221205802183
"-0.688";0.0090314313238875;0.0050962181144663;0.00949586974848485
"-0.687";0.00900697497413977;0.0112685776800368;0.0153911636713806
"-0.686";0.00898267647442648;0.0102235739439957;0.0155441123877048
"-0.685";0.00895853412083426;0.0109033158203861;0.00545282452641445
"-0.684";0.00893454623234198;0.00271136939151161;0.0052484903417719
"-0.683";0.00891071115042722;0.0168484224058692;0.00822808997153389
"-0.682";0.00888702723868098;0.0030163865892764;0.0195575020142397
"-0.681";0.00886349288243028;0.0033295000579759;0.0143572020743839
"-0.68";0.00884010648836854;0.00900938268459816;0.0357893545634473
"-0.679";0.00881686648419375;0.00594021094979235;0.0111843482552417
"-0.678";0.00879377131825382;0.0182674423626063;0.00623637409243347
"-0.677";0.00877081945919943;0.0099365431487483;0.0103284167583871
"-0.676";0.00874800939564386;0.00488811463016775;0.00774066363485309
"-0.675";0.00872533963582981;0.00668261321153585;0.00830221494640608
"-0.674";0.00870280870730304;0.00558398684915301;0.0160517668108385
"-0.673";0.00868041515659256;0.0196878943632442;0.0115602221868982
"-0.672";0.00865815754889733;0.00675032572771041;0.0144167864189635
"-0.671";0.00863603446777944;0.0066022851021604;0.0199980926711479
"-0.67";0.00861404451486323;0.00502642103820817;0.00822216253463758
"-0.669";0.00859218630954068;0.0657094038445647;0.00965625421975888
"-0.668";0.00857045848868259;0.00571222111018731;0.00879795500939124
"-0.667";0.00854885970635563;0.00487021109932349;0.00787073120898831
"-0.666";0.008527388633545;0.00434177358890757;0.0486154035137392
"-0.665";0.00850604395788264;0.0055004678110191;0.030847579317323
"-0.664";0.00848482438338079;0.00514824264405658;0.0106906693896814
"-0.663";0.00846372863017094;0.0105326534208099;0.0500267580288997
"-0.662";0.00844275543424781;0.00565023048757264;0.0246728652685361
"-0.661";0.00842190354721856;0.00482705429991445;0.00720326005075944
"-0.66";0.00840117173605672;0.0072496764462481;0.0159732776336023
"-0.659";0.00838055878286114;0.006790782385594;0.00767818751010808
"-0.658";0.00836006348461958;0.00639671302607554;0.01794106334446
"-0.657";0.00833968465297691;0.00247474280799001;0.0559735594867237
"-0.656";0.00831942111400781;0.00638380038443362;0.0129808204641617
"-0.655";0.00829927170799398;0.00575899788864309;0.0160805474764406
"-0.654";0.00827923528920556;0.00362442567219164;0.0150240352770917
"-0.653";0.00825931072568684;0.0046513812638901;0.0197747155993408
"-0.652";0.00823949689904603;0.00545793943324081;0.0316080386453587
"-0.651";0.00821979270424923;0.00605402658306661;0.0125616083071856
"-0.65";0.00820019704941809;0.00478602540112052;0.0176594727326879
"-0.649";0.0081807088556316;0.0055343899017538;0.0110403501467326
"-0.648";0.00816132705673151;0.00678047634102469;0.013006554829867
"-0.647";0.00814205059913146;0.00643027798721358;0.018214201243444
"-0.646";0.00812287844162979;0.00307285190046272;0.0100739206207137
"-0.645";0.00810380955522584;0.00641466913396831;0.0540569604709331
"-0.644";0.00808484292293969;0.0140636252354762;0.0436907495744102
"-0.643";0.00806597753963537;0.0078316187494799;0.0145479342005927
"-0.642";0.0080472124118473;0.00312038042942416;0.0292373752822663
"-0.641";0.00802854655761002;0.00659886336605998;0.0749590367559962
"-0.64";0.00800997900629108;0.0780545361894509;0.0119605315656773
"-0.639";0.00799150879842704;0.00412634432172599;0.00647556845034906
"-0.638";0.00797313498556248;0.00351023033703431;0.0149212333137889
"-0.637";0.00795485663009201;0.0112252078640408;0.0766018649833439
"-0.636";0.00793667280510522;0.0121184604352972;0.0281671184922366
"-0.635";0.00791858259423437;0.00596555685519155;0.00695663339684786
"-0.634";0.00790058509150502;0.00263220487036876;0.0141771314347154
"-0.633";0.00788267940118921;0.00275280008295635;0.0101953003420058
"-0.632";0.00786486463766149;0.00690897507675806;0.0101233632771955
"-0.631";0.0078471399252574;0.0061767009597759;0.00707476246482743
"-0.63";0.00782950439813462;0.00968894723086395;0.0186233930473306
"-0.629";0.00781195720013659;0.012899956307814;0.00578944198785552
"-0.628";0.00779449748465852;0.00682872353192216;0.0117286403647551
"-0.627";0.0077771244145159;0.00657836569189331;0.0122787524885611
"-0.626";0.00775983716181531;0.00955809028181537;0.0153141941530132
"-0.625";0.00774263490782747;0.00312056688893294;0.0156519152212074
"-0.624";0.00772551684286265;0.00361256189929162;0.0129989903151369
"-0.623";0.00770848216614822;0.00812090368252992;0.0141088837495554
"-0.622";0.00769153008570835;0.00293996372356305;0.00922163288764109
"-0.621";0.00767465981824583;0.0243249592679614;0.0130086206122996
"-0.62";0.00765787058902601;0.00291371076124617;0.0153406674624535
"-0.619";0.00764116163176266;0.00330634696137436;0.00912012584236858
"-0.618";0.00762453218850593;0.0103676162513083;0.0205055105290772
"-0.617";0.00760798150953217;0.00485317103889549;0.0444359771343047
"-0.616";0.00759150885323569;0.00625487873472619;0.0066880247181628
"-0.615";0.00757511348602234;0.00251393154898786;0.0125065056566868
"-0.614";0.00755879468220499;0.00244584270853406;0.0113486162842252
"-0.613";0.00754255172390074;0.00257499165641275;0.021225116930237
"-0.612";0.00752638390092988;0.00416916638960534;0.0331130178245407
"-0.611";0.00751029051071658;0.00268472648775355;0.0153244297352037
"-0.61";0.00749427085819126;0.00631194942966034;0.00909098640334355
"-0.609";0.00747832425569464;0.00594930593099328;0.0491061189823494
"-0.608";0.0074624500228833;0.00526942049290794;0.00417643773036054
"-0.607";0.00744664748663694;0.00548235464958201;0.0223904615126774
"-0.606";0.0074309159809671;0.0036249762518994;0.014354489735338
"-0.605";0.00741525484692745;0.00528207250303233;0.0268402934850567
"-0.604";0.00739966343252552;0.00623835593736178;0.0151902851043039
"-0.603";0.00738414109263594;0.00338807889576578;0.0432667962944606
"-0.602";0.00736868718891506;0.00505157886050415;0.115415867716345
"-0.601";0.00735330108971696;0.00571841066413091;0.0052342026531965
"-0.6";0.0073379821700109;0.0052517471119598;0.0345904608240043
"-0.599";0.00732272981130003;0.00284486720415327;0.074393163692565
"-0.598";0.00730754340154148;0.00292275486980023;0.00655424517025677
"-0.597";0.00729242233506769;0.00494870296649757;0.0116578949381526
"-0.596";0.00727736601250904;0.00658871149201341;0.0139719213965485
"-0.595";0.00726237384071767;0.00318584089820286;0.0130176379470101
"-0.594";0.00724744523269262;0.00169653683559894;0.0089628755623144
"-0.593";0.00723257960750602;0.00880662780949862;0.0164342295444743
"-0.592";0.00721777639023055;0.00616162030288849;0.00958611655106851
"-0.591";0.00720303501186804;0.00891661233835383;0.0156240831103246
"-0.59";0.00718835490927909;0.0103936169359688;0.00871548693644782
"-0.589";0.00717373552511393;0.00358728072040738;0.0127395703059144
"-0.588";0.00715917630774428;0.00496185834722762;0.0102929182749368
"-0.587";0.00714467671119626;0.00473145486081994;0.0116003240665904
"-0.586";0.00713023619508438;0.00374861361694588;0.00974561050297192
"-0.585";0.00711585422454653;0.0142550458242435;0.0151652934458851
"-0.584";0.00710153027017993;0.00807261879316072;0.00784418334880549
"-0.583";0.00708726380797813;0.00221093990419294;0.00725186844713703
"-0.582";0.00707305431926891;0.00785893603815481;0.0149802054667905
"-0.581";0.00705890129065318;0.00772752186088728;0.00686257716991627
"-0.58";0.0070448042139447;0.00394640242707132;0.0207897670305541
"-0.579";0.00703076258611084;0.0103527935208315;0.041838097948427
"-0.578";0.00701677590921411;0.00600793717551361;0.00805631366343418
"-0.577";0.00700284369035466;0.0103658744706921;0.114237034278605
"-0.576";0.00698896544161355;0.011700895760286;0.0123173745413506
"-0.575";0.00697514067999691;0.00402426176625292;0.00886555846205932
"-0.574";0.00696136892738094;0.00525402919874819;0.0649223811336321
"-0.573";0.00694764971045763;0.00300969316623865;0.0218624797351983
